ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2843	"ENSG00000105875"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	2843	128,159	111,149	163,177	140,186	1362	99	0.739630044299	0.9516992485022779	0.077,0.072	0.078,0.065	0.003
2844	"ENSG00000105875"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	2844	143,186	2,0	183,225	8,6	2273	99	0.001081045871	0.0047159021970079144	0.757,1.0	0.499,0.62	0.319
2845	"ENSG00000105875"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	2845	16,22	117,173	25,54	158,201	897	99	0.0245344480737	0.06694919935811278	0.015,0.014	0.017,0.029	-0.009
2846	"ENSG00000105875"	"WDR91"	chr7	-	135197043	135198151	135197043	135197423	135197992	135198151	2846	114,127	0,0	88,79	2,0	668	99	0.635362456554	0.8645903856863372	1.0,1.0	0.867,1.0	0.067
2847	"ENSG00000105875"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	2847	237,352	60,94	201,244	115,129	1593	99	2.00923034976e-06	1.7842612898846858e-05	0.197,0.189	0.098,0.105	0.091
2848	"ENSG00000105875"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135205927	135206058	2848	226,338	1,3	196,237	0,4	1561	99	0.681977008032	0.9030227472517062	0.935,0.877	1.0,0.79	0.011
2850	"ENSG00000013306"	"SLC25A39"	chr17	-	44320195	44320436	44320195	44320276	44320354	44320436	2850	83,93	891,1091	439,564	3239,2708	177	99	7.42184527835e-07	7.390242582326057e-06	0.05,0.046	0.07,0.104	-0.039
2851	"ENSG00000013306"	"SLC25A39"	chr17	-	44321057	44321558	44321057	44321231	44321433	44321558	2851	207,169	1058,1035	700,595	3361,2764	301	99	0.15483112125	0.30203027368206525	0.06,0.051	0.064,0.066	-0.01
2852	"ENSG00000127184"	"COX7C"	chr5	+	86619352	86619878	86619352	86619496	86619738	86619878	2852	49,34	1,1	68,66	2,1	341	99	0.853558168733	1.0	0.934,0.908	0.908,0.95	-0.008
2853	"ENSG00000013375"	"PGM3"	chr6	-	83168266	83170478	83168266	83169323	83170304	83170478	2853	111,107	73,88	67,114	143,188	1080	99	8.99174181779e-08	1.1014170096489752e-06	0.122,0.1	0.041,0.053	0.064
2854	"ENSG00000013375"	"PGM3"	chr6	-	83171635	83174487	83171635	83172055	83174373	83174487	2854	18,22	2,1	32,49	6,4	2417	99	0.6319579066	0.8620857636966942	0.269,0.474	0.179,0.334	0.115
2855	"ENSG00000013375"	"PGM3"	chr6	-	83174373	83176060	83174373	83174487	83175961	83176060	2855	113,134	79,59	63,110	136,140	1573	99	1.18266341165e-09	2.1834003702638873e-08	0.083,0.125	0.028,0.047	0.067
2856	"ENSG00000013375"	"PGM3"	chr6	-	83187007	83188798	83187007	83187075	83188613	83188798	2856	174,236	58,57	168,215	116,177	1637	99	1.43867784352e-09	2.6061682907145165e-08	0.154,0.2	0.081,0.068	0.102
2859	"ENSG00000013375"	"PGM3"	chr6	-	83187007	83191014	83187007	83188798	83190808	83191014	2859	161,258	59,89	97,176	127,155	2109	99	2.06124006752e-11	5.14776362493587e-10	0.114,0.12	0.035,0.051	0.074
2860	"ENSG00000013375"	"PGM3"	chr6	-	83188613	83191014	83188613	83188794	83190808	83191014	2860	167,261	0,4	97,184	6,4	2113	99	0.0160491631952	0.04712762267022771	1.0,0.754	0.431,0.683	0.32
2861	"ENSG00000005156"	"LIG3"	chr17	+	34998603	34999449	34998603	34998727	34999306	34999449	2861	29,22	318,305	22,22	171,234	678	99	0.262182953351	0.45844787158910466	0.013,0.01	0.018,0.014	-0.005
2862	"ENSG00000088986"	"DYNLL1"	chr12	+	120496112	120496553	120496112	120496216	120496415	120496553	2862	131,183	2444,2847	213,281	4669,4871	298	99	0.306286057096	0.5156216192429826	0.017,0.021	0.015,0.019	0.002
2864	"ENSG00000198689"	"SLC9A6"	chrX	+	135985434	135985827	135985434	135985477	135985602	135985827	2864	18,38	17,11	26,42	3,18	224	99	0.21723470875	0.3954706882339585	0.319,0.604	0.793,0.508	-0.189
2866	"ENSG00000231074"	"HCG18"	chr6	-	30291536	30294964	30291536	30292599	30294470	30294964	2866	288,410	34,34	449,606	57,47	1970	99	0.965424667939	1.0	0.299,0.377	0.284,0.393	-0.001
2867	"ENSG00000231074"	"HCG18"	chr6	-	30291005	30294964	30291005	30292599	30294852	30294964	2867	408,595	0,0	652,952	0,1	2352	99	1	1.0	1.0,1.0	1.0,0.976	0.012
2869	"ENSG00000166816"	"LDHD"	chr16	-	75114826	75115339	75114826	75114968	75115197	75115339	2869	6,8	0,4	14,7	34,12	328	99	0.00989062964368	0.03135295918545621	1.0,0.376	0.111,0.15	0.557
2870	"ENSG00000213445"	"SIPA1"	chr11	+	65646455	65647065	65646455	65646663	65646969	65647065	2870	272,299	0,4	261,423	0,0	405	99	0.715532878809	0.9336065513902062	1.0,0.948	1.0,1.0	-0.026
2871	"ENSG00000122735"	"DNAI1"	chr9	+	34514393	34514739	34514393	34514542	34514639	34514739	2871	4,7	0,1	10,16	2,0	196	99	0.671869240278	0.8955245538319555	1.0,0.78	0.716,1.0	0.032
2875	"ENSG00000139625"	"MAP3K12"	chr12	-	53484256	53485214	53484256	53484365	53485055	53485214	2875	430,522	145,142	365,272	177,152	789	99	9.35976800269e-05	0.0005545246711848569	0.271,0.316	0.206,0.183	0.099
2876	"ENSG00000139625"	"MAP3K12"	chr12	-	53486946	53487428	53486946	53487145	53487254	53487428	2876	222,248	5,2	259,224	2,2	208	99	0.269131777764	0.46734696872294956	0.955,0.983	0.984,0.982	-0.014
2877	"ENSG00000139625"	"MAP3K12"	chr12	-	53486946	53487428	53486946	53487155	53487254	53487428	2877	220,235	36,52	249,215	16,12	198	99	4.90670760356e-07	5.082558735123829e-06	0.753,0.693	0.886,0.9	-0.17
2879	"ENSG00000158290"	"CUL4B"	chrX	-	120538123	120538770	120538123	120538209	120538659	120538770	2879	52,59	250,278	55,61	283,348	549	99	0.469618380851	0.7058911268070056	0.036,0.037	0.034,0.031	0.004
2880	"ENSG00000158290"	"CUL4B"	chrX	-	120538659	120540562	120538659	120538770	120540369	120540562	2880	111,166	3,1	63,69	1,13	1698	99	0.0403183276781	0.10152548984240349	0.683,0.906	0.786,0.236	0.283
2882	"ENSG00000214655"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794540	73794639	2882	116,166	59,138	69,76	128,130	309	99	6.89123434761e-07	6.9606878875008335e-06	0.386,0.278	0.147,0.158	0.18
2883	"ENSG00000214655"	"ZSWIM8"	chr10	+	73794146	73794639	73794146	73794330	73794555	73794639	2883	150,198	84,69	92,97	104,122	324	99	6.06140202586e-07	6.195475421663791e-06	0.353,0.467	0.213,0.195	0.206
2884	"ENSG00000214655"	"ZSWIM8"	chr10	+	73800639	73801195	73800639	73800759	73801016	73801195	2884	121,156	91,155	257,241	138,135	356	99	0.00190793371039	0.007676498666881975	0.27,0.219	0.341,0.332	-0.092
2885	"ENSG00000214655"	"ZSWIM8"	chr10	+	73800639	73801195	73800639	73800759	73801084	73801195	2885	216,278	16,6	490,395	16,19	424	99	0.820619910494	1.0	0.759,0.915	0.877,0.829	-0.016
2886	"ENSG00000135454"	"B4GALNT1"	chr12	-	57627617	57628262	57627617	57627858	57628121	57628262	2886	31,28	15,27	102,135	87,112	362	99	0.59685608489	0.8298988120893928	0.361,0.221	0.243,0.248	0.045
2887	"ENSG00000135454"	"B4GALNT1"	chr12	-	57627617	57628262	57627617	57627891	57628121	57628262	2887	25,26	7,7	80,104	37,96	329	99	0.0122101281095	0.03755502535711897	0.518,0.528	0.394,0.246	0.203
2888	"ENSG00000135454"	"B4GALNT1"	chr12	-	57631199	57631364	57631199	57631254	57631338	57631364	2888	66,51	21,15	255,417	13,18	183	99	5.8225091415e-11	1.3452785342801048e-09	0.63,0.648	0.914,0.926	-0.281
2889	"ENSG00000136960"	"ENPP2"	chr8	-	119570704	119572250	119570704	119570841	119572175	119572250	2889	0,2	0,0	0,4	0,7	1433	99	1	1.0	NA,1.0	NA,0.038	0.962
2890	"ENSG00000159199"	"ATP5MC1"	chr17	+	48893408	48895334	48893408	48893456	48895155	48895334	2890	225,260	6,8	279,347	25,23	1798	99	0.00117453181186	0.00506078279850565	0.674,0.642	0.381,0.454	0.241
2891	"ENSG00000159199"	"ATP5MC1"	chr17	+	48893408	48895334	48893408	48893456	48895182	48895334	2891	407,488	0,1	782,819	0,0	1825	99	1	1.0	1.0,0.964	1.0,1.0	-0.018
2892	"ENSG00000124279"	"FASTKD3"	chr5	-	7866645	7868170	7866645	7867389	7867952	7868170	2892	250,347	0,0	304,366	0,2	662	99	0.832075007535	1.0	1.0,1.0	1.0,0.965	0.018
2895	"ENSG00000126522"	"ASL"	chr7	+	66075833	66076093	66075833	66075856	66076038	66076093	2895	21,58	84,113	100,93	127,66	281	99	1.38883725039e-05	0.00010236539695567936	0.081,0.153	0.217,0.332	-0.158
2896	"ENSG00000126522"	"ASL"	chr7	+	66086743	66087791	66086743	66086821	66087728	66087791	2896	122,161	1,0	189,185	1,0	1006	99	1	1.0	0.923,1.0	0.949,1.0	-0.013
2897	"ENSG00000126522"	"ASL"	chr7	+	66086743	66088921	66086743	66087791	66088806	66088921	2897	23,24	106,177	77,73	210,243	1114	99	0.000585771311284	0.002792092161320956	0.019,0.012	0.032,0.026	-0.013
2898	"ENSG00000126522"	"ASL"	chr7	+	66089090	66089335	66089090	66089175	66089275	66089335	2898	6,10	144,198	13,5	264,272	199	99	0.428150514359	0.6629342405066471	0.02,0.025	0.024,0.009	0.006
2899	"ENSG00000184205"	"TSPYL2"	chrX	+	53084531	53084866	53084531	53084622	53084754	53084866	2899	67,102	188,225	108,125	188,351	231	99	0.585307830563	0.8198984440832583	0.132,0.163	0.198,0.132	-0.017
2900	"ENSG00000245694"	"CRNDE"	chr16	-	54923584	54925213	54923584	54923650	54925075	54925213	2900	1108,1229	0,0	354,482	4,1	1524	99	0.0196834987728	0.055831818485682125	1.0,1.0	0.852,0.969	0.09
2901	"ENSG00000245694"	"CRNDE"	chr16	-	54923584	54925213	54923584	54923650	54925100	54925213	2901	1137,1254	474,625	359,483	515,601	1549	99	0	0.0	0.133,0.114	0.043,0.049	0.077
2903	"ENSG00000185033"	"SEMA4B"	chr15	+	90224967	90225397	90224967	90225178	90225281	90225397	2903	1,0	55,63	5,3	99,105	202	99	0.499557017073	0.7359834862070144	0.009,0.0	0.024,0.014	-0.014
2904	"ENSG00000185033"	"SEMA4B"	chr15	+	90227903	90229660	90227903	90228264	90229253	90229660	2904	659,821	0,0	1363,1516	2,2	1088	99	0.641598717049	0.8686346139416022	1.0,1.0	0.984,0.986	0.015
2906	"ENSG00000178163"	"ZNF518B"	chr4	-	10450886	10454988	10450886	10453022	10454804	10454988	2906	251,251	0,0	206,223	0,2	1881	99	0.687540198745	0.9089052173171458	1.0,1.0	1.0,0.854	0.073
2907	"ENSG00000103174"	"NAGPA"	chr16	-	5027134	5027379	5027134	5027198	5027277	5027379	2907	14,12	53,86	23,38	146,81	178	99	0.163213073121	0.31440721050293485	0.128,0.072	0.081,0.207	-0.044
2908	"ENSG00000102384"	"CENPI"	chrX	+	101098203	101098539	101098203	101098248	101098443	101098539	2908	13,13	9,11	11,38	11,14	294	99	0.457432478882	0.6933817402342161	0.327,0.285	0.252,0.478	-0.059
2909	"ENSG00000162413"	"KLHL21"	chr1	-	6590723	6595557	6590723	6593658	6595484	6595557	2909	165,221	128,190	200,280	176,246	1925	99	0.648782949994	0.8750600552972745	0.062,0.056	0.055,0.055	0.004
2910	"ENSG00000109133"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935262	41935466	41935529	2910	414,652	53,60	799,1145	48,66	303	99	0.000459715692558	0.002258196053131818	0.718,0.78	0.845,0.85	-0.098
2911	"ENSG00000109133"	"TMEM33"	chr4	+	41935128	41935529	41935128	41935310	41935466	41935529	2911	359,571	23,15	718,1054	1,10	255	99	3.56808504964e-09	5.9214865221659964e-08	0.858,0.937	0.996,0.976	-0.089
2912	"ENSG00000138031"	"ADCY3"	chr2	-	24918312	24919839	24918312	24919184	24919682	24919839	2912	0,0	24,28	8,1	40,42	597	99	0.522283415831	0.760751438272523	0.0,0.0	0.032,0.004	-0.018
2913	"ENSG00000103502"	"CDIPT"	chr16	-	29860580	29861259	29860580	29860662	29861105	29861259	2913	91,118	519,638	115,147	692,783	542	99	0.92977610044	1.0	0.031,0.033	0.029,0.033	0.001
2914	"ENSG00000103502"	"CDIPT"	chr16	-	29862585	29862869	29862585	29862720	29862814	29862869	2914	153,99	273,336	132,226	368,407	193	99	0.530100506063	0.7688001513415093	0.223,0.131	0.155,0.222	-0.012
2915	"ENSG00000113522"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132579861	132580066	2915	67,42	75,78	75,71	60,72	458	99	0.0247539804709	0.06745284862073986	0.162,0.104	0.213,0.176	-0.061
2923	"ENSG00000099949"	"LZTR1"	chr22	+	20994103	20994727	20994103	20994269	20994557	20994727	2923	159,261	51,59	422,343	94,81	387	99	0.413311776495	0.6468316729288005	0.444,0.531	0.535,0.52	-0.04
2924	"ENSG00000099949"	"LZTR1"	chr22	+	20994869	20995872	20994869	20995026	20995745	20995872	2924	135,195	166,217	249,239	313,254	818	99	0.957523442071	1.0	0.09,0.098	0.088,0.102	-0.001
2925	"ENSG00000099949"	"LZTR1"	chr22	+	20995962	20996801	20995962	20996112	20996695	20996801	2925	49,89	181,255	154,151	419,356	682	99	0.129467793733	0.2623005944440958	0.038,0.048	0.051,0.058	-0.012
2926	"ENSG00000099949"	"LZTR1"	chr22	+	20996695	20996966	20996695	20996801	20996885	20996966	2926	21,43	190,195	167,181	320,235	183	99	4.24105195407e-14	1.6364098964779094e-12	0.056,0.107	0.22,0.294	-0.175
2933	"ENSG00000109572"	"CLCN3"	chr4	+	169697188	169697734	169697188	169697279	169697360	169697734	2933	171,222	4,2	229,259	0,0	180	99	0.322476491953	0.5365569401468955	0.959,0.984	1.0,1.0	-0.028
2936	"ENSG00000145362"	"ANK2"	chr4	+	113369513	113373173	113369513	113369805	113373089	113373173	2936	0,1	0,1	6,6	33,26	3383	99	1	1.0	NA,0.028	0.005,0.007	0.022
2937	"ENSG00000143624"	"INTS3"	chr1	+	153772339	153772711	153772339	153772440	153772638	153772711	2937	54,62	261,394	126,95	265,277	297	99	3.03102619448e-07	3.2759704681795745e-06	0.065,0.05	0.137,0.103	-0.062
2938	"ENSG00000143624"	"INTS3"	chr1	+	153773192	153774808	153773192	153773331	153774517	153774808	2938	1771,1912	2,7	1906,1795	10,9	1285	99	0.0467210062286	0.1147504790153107	0.986,0.955	0.936,0.939	0.033
2940	"ENSG00000167995"	"BEST1"	chr11	+	61958145	61959578	61958145	61958298	61959497	61959578	2940	7,4	5,0	3,2	0,2	1298	99	0.689597780675	0.910243201449776	0.096,1.0	1.0,0.071	0.013
2941	"ENSG00000167995"	"BEST1"	chr11	+	61958145	61959578	61958145	61958501	61959497	61959578	2941	2,4	0,1	1,2	0,0	1095	99	1	1.0	1.0,0.266	1.0,1.0	-0.367
2942	"ENSG00000167995"	"BEST1"	chr11	+	61959891	61962893	61959891	61960043	61962254	61962893	2942	2,4	5,4	2,0	0,9	2310	99	0.555027926495	0.7918562597082484	0.017,0.041	1.0,0.0	-0.471
2945	"ENSG00000281649"	"EBLN3P"	chr9	+	37079858	37080536	37079858	37080030	37080341	37080536	2945	816,1170	3,1	363,363	0,0	410	99	1	1.0	0.985,0.996	1.0,1.0	-0.01
2947	"ENSG00000214367"	"HAUS3"	chr4	-	2241519	2242121	2241519	2241790	2242050	2242121	2947	47,93	0,0	93,100	8,6	359	99	2.97712263764e-06	2.566750202829588e-05	1.0,1.0	0.762,0.821	0.209
2948	"ENSG00000005700"	"IBTK"	chr6	-	82191072	82191879	82191072	82191216	82191786	82191879	2948	105,93	206,240	45,37	284,243	669	99	1.25388999184e-09	2.292954755220209e-08	0.07,0.054	0.023,0.022	0.04
2956	"ENSG00000145495"	"MARCHF6"	chr5	+	10400783	10402139	10400783	10400842	10402058	10402139	2956	2540,2908	383,415	853,1119	342,475	1315	99	0	0.0	0.333,0.345	0.158,0.151	0.184
2957	"ENSG00000109670"	"FBXW7"	chr4	-	152324183	152326231	152324183	152324394	152326005	152326231	2957	652,650	129,141	198,308	144,118	1710	99	6.1802118978e-11	1.419425452836982e-09	0.226,0.211	0.074,0.131	0.116
2958	"ENSG00000081087"	"OSTM1"	chr6	-	108041408	108044840	108041408	108042264	108042566	108044840	2958	68,88	9,11	69,89	27,22	401	99	0.00381408082689	0.013944657489259485	0.651,0.664	0.387,0.5	0.214
2959	"ENSG00000168397"	"ATG4B"	chr2	+	241651009	241651335	241651009	241651111	241651263	241651335	2959	18,17	625,666	10,15	686,907	251	99	0.928073975319	1.0	0.011,0.01	0.006,0.006	0.004
2961	"ENSG00000185246"	"PRPF39"	chr14	+	45096423	45096758	45096423	45096492	45096595	45096758	2961	148,188	15,23	130,106	7,5	202	99	0.0108710622717	0.03403326066965878	0.829,0.8	0.901,0.912	-0.092
2962	"ENSG00000185246"	"PRPF39"	chr14	+	45096102	45097005	45096102	45096228	45096886	45097005	2962	318,428	28,61	284,223	92,107	757	99	3.98880661834e-09	6.563245346211041e-08	0.598,0.479	0.288,0.214	0.287
2963	"ENSG00000125733"	"TRIP10"	chr19	+	6743193	6743598	6743193	6743256	6743493	6743598	2963	12,12	31,33	22,24	174,202	336	99	0.000904873570375	0.004031702853685841	0.102,0.097	0.036,0.034	0.065
2964	"ENSG00000125733"	"TRIP10"	chr19	+	6750291	6750633	6750291	6750431	6750511	6750633	2964	6,6	78,76	7,10	258,287	179	99	0.0548162182878	0.1311679865199853	0.041,0.042	0.015,0.019	0.025
2965	"ENSG00000197653"	"DNAH10"	chr12	+	123929663	123930573	123929663	123929759	123930401	123930573	2965	281,344	25,20	138,175	22,12	741	99	0.246548214072	0.4367797447184628	0.6,0.697	0.456,0.661	0.09
2967	"ENSG00000105443"	"CYTH2"	chr19	+	48474837	48478145	48474837	48474949	48478068	48478145	2967	4269,4910	476,599	1399,1179	264,315	3218	99	1.04830922831e-08	1.5862357480133864e-07	0.216,0.201	0.14,0.103	0.087
2968	"ENSG00000105443"	"CYTH2"	chr19	+	48474837	48478145	48474837	48474953	48478068	48478145	2968	4257,4889	0,2	1386,1163	0,0	3214	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
2969	"ENSG00000100416"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337	2969	583,717	3,10	824,862	35,44	1352	99	4.05536554338e-08	5.377191735096815e-07	0.934,0.84	0.633,0.589	0.276
2970	"ENSG00000079337"	"RAPGEF3"	chr12	-	47748453	47748931	47748453	47748542	47748818	47748931	2970	165,172	86,90	53,29	45,25	375	99	0.0167073146893	0.048818760869870546	0.336,0.335	0.237,0.234	0.1
2971	"ENSG00000079337"	"RAPGEF3"	chr12	-	47748453	47749536	47748453	47748542	47749389	47749536	2971	312,312	2,0	91,47	0,0	946	99	0.383091070292	0.6110611387853171	0.942,1.0	1.0,1.0	-0.029
2972	"ENSG00000079337"	"RAPGEF3"	chr12	-	47748453	47749536	47748453	47748931	47749389	47749536	2972	178,183	74,98	37,20	50,32	557	99	1.67339685331e-07	1.903758092340352e-06	0.299,0.249	0.116,0.1	0.166
2973	"ENSG00000087266"	"SH3BP2"	chr4	+	2824612	2825196	2824612	2824730	2825125	2825196	2973	297,328	65,67	419,391	150,155	494	99	0.000151969746718	0.0008516706865815585	0.478,0.495	0.359,0.336	0.139
2974	"ENSG00000087266"	"SH3BP2"	chr4	+	2831922	2832412	2831922	2831978	2832330	2832412	2974	44,61	108,195	63,66	299,277	451	99	0.0159475268336	0.04690055814591891	0.082,0.064	0.044,0.05	0.026
2975	"ENSG00000087266"	"SH3BP2"	chr4	+	2832989	2834289	2832989	2833049	2833696	2834289	2975	26,18	181,182	32,28	246,264	746	99	0.967399884844	1.0	0.019,0.013	0.017,0.014	0.001
2976	"ENSG00000161013"	"MGAT4B"	chr5	-	179799505	179800068	179799505	179799636	179799953	179800068	2976	55,76	382,471	175,149	856,791	416	99	0.0878326462196	0.1919582358755744	0.033,0.037	0.046,0.043	-0.009
2977	"ENSG00000161013"	"MGAT4B"	chr5	-	179801333	179801694	179801333	179801467	179801553	179801694	2977	54,85	208,232	61,68	478,516	185	99	1.67507029247e-07	1.903758092340352e-06	0.122,0.164	0.064,0.066	0.078
2978	"ENSG00000127419"	"TMEM175"	chr4	+	947708	948154	947708	947892	948115	948154	2978	74,158	134,142	139,124	96,107	322	99	0.0131723103277	0.0400199680310476	0.145,0.255	0.308,0.263	-0.085
2979	"ENSG00000127419"	"TMEM175"	chr4	+	948115	948615	948115	948154	948410	948615	2979	172,272	24,9	120,153	10,7	355	99	0.629986789552	0.8608977113126578	0.667,0.894	0.77,0.859	-0.034
2980	"ENSG00000127419"	"TMEM175"	chr4	+	948115	948615	948115	948154	948510	948615	2980	250,352	11,4	184,214	3,1	455	99	0.0364186232881	0.09336960661603579	0.832,0.95	0.93,0.979	-0.064
2981	"ENSG00000178950"	"GAK"	chr4	-	850935	851974	850935	851084	851749	851974	2981	501,540	334,343	372,359	457,404	764	99	1.27828590124e-06	1.2000647566750706e-05	0.163,0.169	0.095,0.103	0.067
2983	"ENSG00000008311"	"AASS"	chr7	-	122078861	122079712	122078861	122078950	122079596	122079712	2983	14,16	98,173	16,28	91,82	745	99	0.00259865259644	0.010062118457966623	0.019,0.012	0.023,0.043	-0.018
2984	"ENSG00000008311"	"AASS"	chr7	-	122098449	122098844	122098449	122098576	122098744	122098844	2984	12,8	23,66	4,5	57,68	267	99	0.00466392408872	0.016555428791468374	0.162,0.043	0.025,0.027	0.077
2985	"ENSG00000008311"	"AASS"	chr7	-	122098744	122101680	122098744	122098866	122101620	122101680	2985	536,659	2,2	242,167	0,0	2853	99	0.0341723421033	0.08876067452412188	0.903,0.92	1.0,1.0	-0.089
2986	"ENSG00000163945"	"UVSSA"	chr4	+	1383765	1388049	1383765	1383940	1385867	1388049	2986	591,946	30,34	507,326	15,29	2026	99	0.544280565094	0.7834756800653606	0.49,0.576	0.623,0.355	0.044
2988	"ENSG00000073331"	"ALPK1"	chr4	+	112425664	112426543	112425664	112425751	112426466	112426543	2988	67,54	38,25	32,26	51,64	814	99	2.12676932732e-08	3.050609460767368e-07	0.177,0.208	0.071,0.047	0.134
2989	"ENSG00000153234"	"NR4A2"	chr2	-	156326149	156326328	156326149	156326207	156326311	156326328	2989	32,11	0,2	26,17	0,2	203	99	0.6612944662	0.8869330097666308	1.0,0.728	1.0,0.806	-0.039
2990	"ENSG00000115073"	"ACTR1B"	chr2	-	97658426	97659003	97658426	97658643	97658878	97659003	2990	710,1021	685,869	781,887	527,566	334	99	0.00450506821772	0.016098996920763355	0.235,0.258	0.305,0.317	-0.065
2992	"ENSG00000185000"	"DGAT1"	chr8	-	144317021	144317252	144317021	144317109	144317186	144317252	2992	154,183	190,189	343,333	240,187	176	99	2.6898474768e-05	0.0001841841435533771	0.313,0.353	0.446,0.5	-0.14
2993	"ENSG00000185000"	"DGAT1"	chr8	-	144318094	144318362	144318094	144318169	144318260	144318362	2993	88,87	182,217	117,151	289,230	190	99	0.313388333946	0.5243922196143805	0.201,0.173	0.174,0.255	-0.027
2994	"ENSG00000185000"	"DGAT1"	chr8	-	144318260	144318566	144318260	144318362	144318460	144318566	2994	7,15	215,236	42,80	227,230	197	99	2.53463916522e-13	8.732058231251222e-12	0.016,0.031	0.085,0.149	-0.093
2995	"ENSG00000070756"	"PABPC1"	chr8	-	100712651	100713181	100712651	100712789	100713086	100713181	2995	51,47	9474,11113	12,28	6232,7562	396	99	1	1.0	0.001,0.001	0.0,0.001	0.001
2996	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280	2996	616,794	6201,7289	435,387	3953,4873	297	99	0.343406188146	0.5636039034288988	0.032,0.035	0.035,0.026	0.003
2997	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718182	100718280	2997	3926,4678	97,170	2540,3130	93,89	393	99	0.724144932055	0.940990023791983	0.911,0.874	0.873,0.899	0.007
2998	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718230	100718280	2998	5931,6974	12,17	3765,4601	6,5	441	99	1	1.0	0.991,0.989	0.993,0.995	-0.004
